symbol,exchange,exchangeSuffix,exchangeName,exchangeSegment,exchangeSegmentName,name,date,type,iexId,region,currency,isEnabled,figi,cik,lei
228850.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Rayence Co. Ltd,2023-02-08,cs,,KR,KRW,True,BBG00CBTXQQ5,,
229000.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Gencurix Inc,2023-02-08,cs,,KR,KRW,True,BBG00B8VFQ59,,
229200.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - SAMSUNG KODEX Kosdaq 150 ETF,2023-02-08,et,IEX_5134475347442D52,KR,KRW,True,BBG00B41C8J7,,
229500.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,NovMetaPharma Co.Ltd,2023-02-08,cs,,KR,KRW,True,BBG00B9KQV77,,
229640.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Ls Cable & System Asia Ltd,2023-02-08,cs,IEX_514D4B54324D2D52,KR,KRW,True,BBG00DLBFRX1,,
229720.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Samsung Investment Trust Management Co. Ltd - Samsung KODEX KTOP30 ETF,2023-02-08,et,IEX_4D514B5256372D52,KR,KRW,True,BBG00B6BMLF7,,
230240.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,HFR Inc.,2023-02-08,cs,,KR,KRW,True,BBG00BDKLRB1,,
230360.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Echomarketing,2023-02-08,cs,,KR,KRW,True,BBG00D6WTR21,,
230480.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Woori Credit Suisse Asset Management Co. Ltd - Kiwoom KOSEF Synth-USD Futures Inverse 2X ETF,2023-02-08,et,IEX_46484B4D4E362D52,KR,KRW,True,BBG00BFK6V72,,
230980.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,AIIT ONE Co. Ltd.,2023-02-08,cs,,KR,KRW,True,BBG00BGSTBV6,,
232080.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - MAPS MIRAE Asset Tiger Kosdaq150 ETF,2023-02-08,et,IEX_4353425056532D52,KR,KRW,True,BBG00BDXSMY2,,
232140.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,YIK Corporation,2023-02-08,cs,,KR,KRW,True,BBG00BGTSLC4,,
232530.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,Energy Material Technology Co.Ltd,2023-02-08,cs,,KR,KRW,True,BBG00BRZG4K0,,
232680.KQ,XKOS,KQ,Korea Exchange Kosdaq,XKOS,Korea Exchange Kosdaq,Raontec Inc,2023-02-08,cs,,KR,KRW,True,BBG00BN0KKT1,,
232830.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,Secucen Co Ltd,2023-02-08,cs,,KR,KRW,True,BBG00FF8GXP5,,
233160.KS,XKRX,KP,Korea Exchange Stock Market,XKRX,Korea Exchange Stock Market,Mirae Asset Global Investments Co. Ltd. - MAPS MIRAE Asset Tiger Kosdaq150 Leverage ETF,2023-02-08,et,IEX_4756583351542D52,KR,KRW,True,BBG00BNTQ4M5,,
233250.KE,XKON,KE,Korea New Exchange,XKON,Korea New Exchange,Median Diagnostics Inc,2023-02-08,cs,,KR,KRW,True,BBG00GZS6249,,
